,ID,Plant name,Fuel type,Unit type,Country/Area,Latitude,Longitude,Onshore/Offshore,Wiki URL,Start_production,End_production,Plant_extension,Machinery_type,flaring_in_active_period,flare_years_count_active,flare_points_within_radius_active,nearest_flare_km,flare_points_within_radius_anyyear
1340,6805,Levelland - Occidental Permian,oil and gas,asset,United States,33.59325957,-102.4199326,Onshore,"https://www.gem.wiki/Levelland_-_Occidental_Permian_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,260.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,6.0,6.0,1.3670023060695016,6.0
1341,6807,Lin (Wolfcamp) - Permian Resources Operating,oil and gas,asset,United States,31.16614957,-101.2694066,Onshore,"https://www.gem.wiki/Lin_(Wolfcamp)_-_Permian_Resources_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2022-01,2026-02,4.05,Onshore horizontal drilling (shale / tight oil),True,2.0,2.0,1.7770204179313367,20.0
1342,6808,Lin (Wolfcamp) - Rrp Operating,oil and gas,asset,United States,31.00768922,-101.3463242,Onshore,"https://www.gem.wiki/Lin_(Wolfcamp)_-_Rrp_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,,Onshore horizontal drilling (shale / tight oil),True,4.0,4.0,1.2918409979937597,14.0
1343,6809,Lin (Wolfcamp) - Sem Operating,oil and gas,asset,United States,31.22898514,-101.3944171,Onshore,"https://www.gem.wiki/Lin_(Wolfcamp)_-_Sem_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,1.0,1.0,1.0149337984495979,1.0
1344,6811,Lorenzo (Austin Chalk) - Silverbow Resources Oper,oil and gas,asset,United States,28.16122506,-99.87450201,Onshore,"https://www.gem.wiki/Lorenzo_(Austin_Chalk)_-_Silverbow_Resources_Oper_Oil_and_Gas_Asset_(Texas,_United_States)",2022-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,3.0,5.0,2.0544231366600814,14.0
1345,6812,Lorenzo (Austin Chalk) - Sm Energy (Unconventional),oil and gas,asset,United States,28.09704865,-99.83860315,Onshore,"https://www.gem.wiki/Lorenzo_(Austin_Chalk)_-_Sm_Energy_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2021-01,2026-02,66.77,Onshore hydraulic fracturing (primary technology),True,3.0,4.0,1.8066101248882431,19.0
1346,6813,Means - Xto Energy,oil,asset,United States,32.43745386,-102.5419708,Onshore,"https://www.gem.wiki/Means_-_Xto_Energy_Oil_Asset_(Texas,_United_States)",2016-01,2026-02,101.17,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,6.0,11.0,0.6294056184677095,11.0
1347,6815,MonahansNorth (Clearfork) - Blackbeard Operating,oil and gas,asset,United States,31.72784804,-102.9572526,Onshore,"https://www.gem.wiki/MonahansNorth_(Clearfork)_-_Blackbeard_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2022-01,2026-02,5.18,,True,1.0,3.0,0.7221059895445455,33.0
1348,6833,"[Field not stated] - Chesapeake Operating, (Conventional)",oil and gas,asset,United States,30.5976683,-96.61342496,Onshore,"https://www.gem.wiki/Field_not_stated_-_Chesapeake_Operating,_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore conventional vertical drilling,True,3.0,7.0,0.1272361990667247,7.0
1349,6834,"[Field not stated] - Chesapeake Operating, (Unconventional)",oil and gas,asset,United States,30.55431514,-96.63010024,Onshore,"https://www.gem.wiki/Field_not_stated_-_Chesapeake_Operating,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,4.0,7.0,0.7529512956344929,7.0
1350,6835,[Field not stated] - Cog Operating,oil and gas,asset,United States,31.8118578,-102.3695291,Onshore,"https://www.gem.wiki/Field_not_stated_-_Cog_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,5.0,5.0,2.5552760179902934,5.0
1351,6840,[Field not stated] - Magnolia Oil & Gas Operating (Unconventional),oil and gas,asset,United States,30.23076628,-96.72027575,Onshore,"https://www.gem.wiki/Field_not_stated_-_Magnolia_Oil_&_Gas_Operating_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,,Onshore horizontal drilling (shale / tight oil),True,4.0,4.0,1.796175106457017,4.0
1352,6842,[Field not stated] - Occidental Permian (Onshore) (Unconventional),oil and gas,asset,United States,32.09829181,-102.5631183,Onshore,"https://www.gem.wiki/Field_not_stated_-_Occidental_Permian_(Onshore)_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2019-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,1.0,2.0,1.4370550405971931,7.0
1353,6845,[Field not stated] - Oxy Usa Wtp (Conventional),oil and gas,asset,United States,31.81232496,-102.1469227,Onshore,"https://www.gem.wiki/Field_not_stated_-_Oxy_Usa_Wtp_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,10.0,28.0,0.31519437986900545,28.0
1354,6846,[Field not stated] - Pioneer Natural Res. Usa,oil and gas,asset,United States,29.62687524,-97.12482236,Onshore,"https://www.gem.wiki/Field_not_stated_-_Pioneer_Natural_Res._Usa_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,404.686,Onshore hydraulic fracturing (primary technology),True,11.0,44.0,0.08293581204717648,44.0
1355,6857,Parks (Consolidated) - Chevron U. S. A.,oil and gas,asset,United States,31.87892304,-102.1203944,Onshore,"https://www.gem.wiki/Parks_(Consolidated)_-_Chevron_U._S._A._Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,10.36,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,11.0,23.0,1.5403984598747964,23.0
1356,6858,Parks (Consolidated) - Cog Operating,oil and gas,asset,United States,31.83922684,-102.1534747,Onshore,"https://www.gem.wiki/Parks_(Consolidated)_-_Cog_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,40.47,Onshore conventional vertical drilling,True,9.0,25.0,1.1564604848159867,25.0
1357,6859,Parks (Consolidated) - Vital Energy,oil and gas,asset,United States,31.91584393,-102.2158839,Onshore,"https://www.gem.wiki/Parks_(Consolidated)_-_Vital_Energy_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,80.94,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,11.0,32.0,0.7333316800729166,32.0
1358,6860,Pegasus (Consolidated) - Cog Operating,oil and gas,asset,United States,31.65110686,-102.1421436,Onshore,"https://www.gem.wiki/Pegasus_(Consolidated)_-_Cog_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,101.17,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,11.0,23.0,0.6428372832829912,23.0
1359,6863,Phantom (Wolfcamp) - Anadarko E&P Onshore (Unconventional),oil and gas,asset,United States,31.77974523,-103.6698597,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Anadarko_E&P_Onshore_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,566.56,Onshore hydraulic fracturing (primary technology),True,8.0,15.0,1.0937167969376052,20.0
1360,6865,Phantom (Wolfcamp) - Apacheoration (Unconventional),oil and gas,asset,United States,31.57057816,-103.5111034,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Apacheoration_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,404.69,Onshore hydraulic fracturing (primary technology),True,2.0,6.0,1.65953468836737,21.0
1361,6866,Phantom (Wolfcamp) - Bpx Operating (Unconventional),oil and gas,asset,United States,31.82691245,-103.9274883,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Bpx_Operating_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,40.47,Onshore hydraulic fracturing (primary technology),True,5.0,16.0,0.6638668385184244,39.0
1362,6867,Phantom (Wolfcamp) - Bta Oil Producers,oil and gas,asset,United States,31.71967088,-103.6943496,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Bta_Oil_Producers_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,10.0,21.0,1.8587206916443548,33.0
1363,6868,Phantom (Wolfcamp) - Chevron U. S. A.,oil and gas,asset,United States,31.23235263,-103.326384,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Chevron_U._S._A._Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,,Onshore horizontal drilling (shale / tight oil),True,7.0,11.0,1.0879684934400446,26.0
1364,6869,Phantom (Wolfcamp) - Cimarex Energy Co.,oil and gas,asset,United States,31.64563004,-103.8034477,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Cimarex_Energy_Co._Oil_and_Gas_Asset_(Texas,_United_States)",2017-10,2026-02,404.69,Onshore hydraulic fracturing (primary technology),True,7.0,12.0,0.33981719239517716,32.0
1365,6870,Phantom (Wolfcamp) - Circle-S Energy,oil and gas,asset,United States,31.75769322,-103.4978236,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Circle-S_Energy_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,5.18,Onshore horizontal drilling (shale / tight oil),True,11.0,35.0,0.8666800413339257,39.0
1366,6871,Phantom (Wolfcamp) - Civitas Permian Operating,oil and gas,asset,United States,31.89614309,-103.3976289,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Civitas_Permian_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,40.4686,Onshore horizontal drilling (shale / tight oil),True,6.0,11.0,1.111703738998194,27.0
1367,6875,Phantom (Wolfcamp) - Cpx Energy Operating,oil and gas,asset,United States,31.74681726,-103.7395418,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Cpx_Energy_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,80.94,Onshore hydraulic fracturing (primary technology),True,10.0,16.0,1.3195277871846214,18.0
1368,6876,Phantom (Wolfcamp) - Diamondback E&P,oil and gas,asset,United States,31.52169421,-103.4163097,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Diamondback_E&P_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,40.47,Onshore hydraulic fracturing (primary technology),True,2.0,2.0,1.4410492209485586,22.0
1369,6877,Phantom (Wolfcamp) - Eog Resources,oil and gas,asset,United States,31.70915021,-103.7502069,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Eog_Resources_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,9.0,37.0,0.5351243135986298,61.0
1370,6878,"Phantom (Wolfcamp) - Halcon Operating Co., (Unconventional)",oil and gas,asset,United States,31.39732757,-103.222936,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Halcon_Operating_Co.,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,60.7,Onshore hydraulic fracturing (primary technology),True,3.0,4.0,1.4303508955882307,14.0
1371,6879,Phantom (Wolfcamp) - Jagged Peak Energy,oil and gas,asset,United States,31.63480645,-103.1943904,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Jagged_Peak_Energy_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,404.69,Onshore horizontal drilling (shale / tight oil),True,5.0,7.0,0.7656749837307015,15.0
1372,6880,Phantom (Wolfcamp) - Lrr Pecos Valley,oil and gas,asset,United States,31.78771495,-103.528639,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Lrr_Pecos_Valley_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,40.4686,Onshore horizontal drilling (shale / tight oil),True,8.0,19.0,1.706136996571485,29.0
1373,6881,Phantom (Wolfcamp) - Manti Tarka Permian Op,oil and gas,asset,United States,31.4341013,-103.2395951,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Manti_Tarka_Permian_Op_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,40.0,Onshore hydraulic fracturing (primary technology),True,8.0,13.0,1.2186728781358178,23.0
1374,6882,Phantom (Wolfcamp) - Matador Production (Unconventional),oil and gas,asset,United States,31.69394331,-103.537596,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Matador_Production_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,76.89,Onshore horizontal drilling (shale / tight oil),True,8.0,9.0,0.2864553421729602,49.0
1375,6883,Phantom (Wolfcamp) - Mewbourne Oil,oil and gas,asset,United States,31.86437567,-103.6694779,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Mewbourne_Oil_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,40.4686,Onshore hydraulic fracturing (primary technology),True,7.0,14.0,1.5242899775664003,32.0
1376,6884,Phantom (Wolfcamp) - Noble Energy Inc,oil and gas,asset,United States,31.330552,-103.5145862,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Noble_Energy_Inc_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,97.12,Onshore horizontal drilling (shale / tight oil),True,10.0,29.0,0.5747734484136537,50.0
1377,6885,Phantom (Wolfcamp) - Pdc Permian,oil and gas,asset,United States,31.50925314,-103.6955577,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Pdc_Permian_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,101.17,Onshore hydraulic fracturing (primary technology),True,4.0,5.0,1.2044202512952868,15.0
1378,6886,Phantom (Wolfcamp) - Pdeh (Unconventional),oil and gas,asset,United States,31.73695564,-103.5313793,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Pdeh_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,101.17,Onshore hydraulic fracturing (primary technology),True,8.0,16.0,0.9180341152092028,51.0
1379,6888,"Phantom (Wolfcamp) - Permian Resources Operating, (Unconventional)",oil and gas,asset,United States,31.39120626,-103.517167,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Permian_Resources_Operating,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2022-01,2026-02,4.05,Onshore hydraulic fracturing (primary technology),True,2.0,2.0,1.2147387965116554,28.0
1380,6889,"Phantom (Wolfcamp) - Point Energy Partners Petro, (Unconventional)",oil and gas,asset,United States,31.5902684,-103.3428739,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Point_Energy_Partners_Petro,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,2.0,3.0,0.6846242098272849,28.0
1381,6890,Phantom (Wolfcamp) - Resolute Natural Res. Co.,oil and gas,asset,United States,31.66864921,-103.799189,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Resolute_Natural_Res._Co._Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,10.0,22.0,2.347219970176518,28.0
1382,6891,"Phantom (Wolfcamp) - Rio Oil And Gas (Permian) Ii,Llc (Unconventional)",oil and gas,asset,United States,31.73525208,-103.8582756,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Rio_Oil_And_Gas_(Permian)_Ii,Llc_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2048-01,40.47,Onshore hydraulic fracturing (primary technology),True,7.0,20.0,0.8330701044196093,31.0
1383,6893,Phantom (Wolfcamp) - Vital Energy,oil and gas,asset,United States,31.31564976,-103.5909208,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Vital_Energy_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,97.12,Onshore horizontal drilling (shale / tight oil),True,13.0,25.0,0.9106947511370318,25.0
1384,6894,Phantom (Wolfcamp) - Vtx Energy Operating,oil and gas,asset,United States,31.28808377,-103.2093072,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Vtx_Energy_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,40.47,Onshore hydraulic fracturing (primary technology),True,12.0,39.0,0.5027473391861792,39.0
1385,6895,"Phantom (Wolfcamp) - Wpx Energy Permian, (Unconventional)",oil and gas,asset,United States,31.81924704,-103.6026747,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Wpx_Energy_Permian,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,404.686,Onshore horizontal drilling (shale / tight oil),True,4.0,8.0,1.894485316414116,13.0
1386,6896,Phantom (Wolfcamp) - Xto Energy,oil and gas,asset,United States,31.76417477,-103.7295688,Onshore,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Xto_Energy_Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,40.4686,Onshore horizontal drilling (shale / tight oil),True,8.0,17.0,0.11820573465474374,32.0
1387,6898,"Platang (San Andres) - Riley Permian Operating Co, (Unconventional)",oil and gas,asset,United States,33.08798206,-102.9360702,Onshore,"https://www.gem.wiki/Platang_(San_Andres)_-_Riley_Permian_Operating_Co,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2019-01,2026-02,4.05,Onshore horizontal drilling (shale / tight oil),True,1.0,1.0,1.177537216973741,1.0
1388,6899,Platang (San Andres) - Ring Energy,oil and gas,asset,United States,33.0832064,-102.9995861,Onshore,"https://www.gem.wiki/Platang_(San_Andres)_-_Ring_Energy_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,40.47,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,3.0,5.0,1.342429571876195,7.0
1389,6900,Platang (San Andres) - Steward Energy Ii,oil and gas,asset,United States,33.18532471,-102.9870305,Onshore,"https://www.gem.wiki/Platang_(San_Andres)_-_Steward_Energy_Ii_Oil_and_Gas_Asset_(Texas,_United_States)",2019-01,2026-02,,Onshore conventional vertical drilling,True,6.0,18.0,1.2100775397497485,28.0
1390,6901,RitaS.E. (Consolidated) - Headington Energy Partners,oil and gas,asset,United States,27.01652802,-97.85367897,Onshore,"https://www.gem.wiki/RitaS.E._(Consolidated)_-_Headington_Energy_Partners_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore conventional vertical drilling,True,2.0,2.0,1.5401907429928092,2.0
1391,6902,Ruppel (Woodford) - Bosque Texas Oil (Unconventional),oil and gas,asset,United States,31.59873731,-103.05011,Onshore,"https://www.gem.wiki/Ruppel_(Woodford)_-_Bosque_Texas_Oil_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,40.4686,Onshore hydraulic fracturing (primary technology),True,1.0,1.0,1.621886701583312,1.0
1392,6903,Sand Hills (Clear Fork) - Blackbeard Operating,oil and gas,asset,United States,31.53550963,-102.6973584,Onshore,"https://www.gem.wiki/Sand_Hills_(Clear_Fork)_-_Blackbeard_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,259.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,12.0,56.0,0.46627364961550904,56.0
1393,6904,Sand Hills (Mcknight) - Blackbeard Operating,oil and gas,asset,United States,31.52306898,-102.6183591,Onshore,"https://www.gem.wiki/Sand_Hills_(Mcknight)_-_Blackbeard_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,,True,13.0,69.0,0.6741310565035253,69.0
1394,6905,Sand Hills (San AngeloUpper) - Blackbeard Operating,oil and gas,asset,United States,31.52330711,-102.6296257,Onshore,"https://www.gem.wiki/Sand_Hills_(San_AngeloUpper)_-_Blackbeard_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2019-01,2026-02,4.86,Onshore hydraulic fracturing (primary technology),True,6.0,27.0,0.302205073374364,86.0
1395,6906,Sand Hills (Wichita-Albany) - Blackbeard Operating,oil and gas,asset,United States,31.53584461,-102.6827316,Onshore,"https://www.gem.wiki/Sand_Hills_(Wichita-Albany)_-_Blackbeard_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,,,True,7.0,38.0,0.5805503473020043,73.0
1396,6907,Sandbar (Bone Spring) - Anadarko E&P Onshore (Unconventional),oil and gas,asset,United States,31.69193619,-103.4619754,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Anadarko_E&P_Onshore_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,40.4686,Onshore hydraulic fracturing (primary technology),True,11.0,28.0,1.1636423947818788,32.0
1397,6908,Sandbar (Bone Spring) - Chevron U. S. A.,oil and gas,asset,United States,31.91891216,-104.1911656,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Chevron_U._S._A._Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore horizontal drilling (shale / tight oil),True,7.0,14.0,1.2433096562671233,20.0
1398,6909,Sandbar (Bone Spring) - Cimarex Energy Co.,oil and gas,asset,United States,31.86330709,-104.1339926,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Cimarex_Energy_Co._Oil_and_Gas_Asset_(Texas,_United_States)",2017-01,2026-02,40.47,Onshore hydraulic fracturing (primary technology),True,7.0,12.0,0.34857813236463675,22.0
1399,6910,Sandbar (Bone Spring) - Cog Operating,oil and gas,asset,United States,31.95800352,-103.9370487,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Cog_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,40.47,Onshore hydraulic fracturing (primary technology),True,12.0,30.0,1.6203153484901076,30.0
1400,6912,"Sandbar (Bone Spring) - Eog Resources, (Unconventional)",oil and gas,asset,United States,31.9795921,-103.6371696,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Eog_Resources,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore horizontal drilling (shale / tight oil),True,13.0,88.0,0.4595380733014448,88.0
1401,6913,Sandbar (Bone Spring) - Mewbourne Oil,oil and gas,asset,United States,31.92211715,-103.8628805,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Mewbourne_Oil_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,7.0,39.0,0.8384899801088833,72.0
1402,6914,Sandbar (Bone Spring) - Pdeh,oil and gas,asset,United States,31.82226918,-103.6370625,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Pdeh_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,40.47,Onshore hydraulic fracturing (primary technology),True,6.0,9.0,0.8339494137864536,21.0
1403,6915,"Sandbar (Bone Spring) - Vtx Energy Operating, (Unconventional)",oil and gas,asset,United States,31.2321017,-103.213041,Onshore,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_Vtx_Energy_Operating,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2018-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,2.0,2.0,0.5905249707288164,18.0
1404,6919,Seminole (San Andres) - Oxy Usa,oil and gas,asset,United States,32.75772628,-102.693827,Onshore,"https://www.gem.wiki/Seminole_(San_Andres)_-_Oxy_Usa_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,242.81,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,13.0,0.9503615185579064,13.0
1405,6921,Spraberry (Trend Area) - Apacheoration (Unconventional),oil and gas,asset,United States,31.81681067,-101.7662747,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Apacheoration_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,6475.0,Onshore hydraulic fracturing (primary technology),True,5.0,5.0,1.817265575821226,5.0
1406,6922,Spraberry (Trend Area) - Bayswater Operating,oil and gas,asset,United States,32.38046298,-101.2967796,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Bayswater_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,40.47,Onshore hydraulic fracturing (primary technology),True,11.0,11.0,1.4237255532247624,11.0
1407,6923,"Spraberry (Trend Area) - Birch Operations, (Conventional)",oil and gas,asset,United States,32.34160963,-101.6561368,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Birch_Operations,_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore conventional vertical drilling,True,11.0,19.0,1.4566191721777157,19.0
1408,6925,Spraberry (Trend Area) - Chevron U. S. A.,oil and gas,asset,United States,31.88119892,-101.9330194,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Chevron_U._S._A._Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,6500.0,Onshore hydraulic fracturing (primary technology),True,6.0,9.0,1.0430471331588924,9.0
1409,6926,"Spraberry (Trend Area) - Civitas Permian Operating, (Conventional)",oil and gas,asset,United States,31.62459666,-101.7774293,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Civitas_Permian_Operating,_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,6500.0,Onshore hydraulic fracturing (primary technology),True,13.0,23.0,0.12500847954845387,23.0
1410,6927,"Spraberry (Trend Area) - Civitas Permian Operating, (Unconventional)",oil and gas,asset,United States,31.52761614,-101.7420475,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Civitas_Permian_Operating,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,121.41,Onshore hydraulic fracturing (primary technology),True,6.0,9.0,1.917249431756539,9.0
1411,6928,Spraberry (Trend Area) - Cog Operating (Conventional),oil and gas,asset,United States,31.59323361,-102.1101977,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Cog_Operating_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore conventional vertical drilling,True,9.0,10.0,1.404700427908814,10.0
1412,6929,Spraberry (Trend Area) - Cog Operating (Unconventional),oil and gas,asset,United States,31.85813954,-102.15386,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Cog_Operating_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,,Onshore hydraulic fracturing (primary technology),True,8.0,10.0,2.0069436095409006,10.0
1413,6931,Spraberry (Trend Area) - De Iv Operating,oil and gas,asset,United States,31.86671216,-101.8816554,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_De_Iv_Operating_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,10360.0,Onshore conventional vertical drilling,True,8.0,14.0,0.6011683181090677,14.0
1414,6932,Spraberry (Trend Area) - Diamondback E&P (Conventional),oil and gas,asset,United States,32.21925947,-101.9752734,Onshore,"https://www.gem.wiki/Spraberry_(Trend_Area)_-_Diamondback_E&P_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)",2016-01,2026-02,6500.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,36.0,0.9335904673535063,36.0
